SubjectID,researchdate,BrandID,Brand,CategoryDelivery,daily_ots,score,threshold,median_ots,mad_ots,reason
2233791780476071135,2025-09-11,213565,nivea,Дезодоранты,74814.08200000001,38.07692118734307,8.0,3510.554,1872.6180000000002,"Robust Z-score = 38.08 > 8.0 (median=3511, MAD=1873)"
2233791780476071135,2025-09-11,213565,nivea,Дезодоранты,73934.448,37.60718630281242,8.0,3510.554,1872.6180000000002,"Robust Z-score = 37.61 > 8.0 (median=3511, MAD=1873)"
2233791780476071135,2025-10-12,213565,nivea,Дезодоранты,34606.784999999996,16.605752481285556,8.0,3510.554,1872.6180000000002,"Robust Z-score = 16.61 > 8.0 (median=3511, MAD=1873)"
7782225885427882401,2025-07-01,213565,nivea,Дезодоранты,22185.028,9.972388388875892,8.0,3510.554,1872.6180000000002,"Robust Z-score = 9.97 > 8.0 (median=3511, MAD=1873)"
360295281038589837,2025-06-21,213997,old spice,Дезодоранты,22498.459,8.439062624304796,8.0,3828.687,2212.304,"Robust Z-score = 8.44 > 8.0 (median=3829, MAD=2212)"
873933248529290304,2025-08-30,213997,old spice,Дезодоранты,27859.301999999996,10.862257176228944,8.0,3828.687,2212.304,"Robust Z-score = 10.86 > 8.0 (median=3829, MAD=2212)"
1585271561337036299,2025-06-12,213997,old spice,Дезодоранты,22847.03,8.596622796866976,8.0,3828.687,2212.304,"Robust Z-score = 8.60 > 8.0 (median=3829, MAD=2212)"
1585271561337036739,2025-09-12,213997,old spice,Дезодоранты,65136.928,27.71239440872502,8.0,3828.687,2212.304,"Robust Z-score = 27.71 > 8.0 (median=3829, MAD=2212)"
2675150653541831553,2025-09-19,213997,old spice,Дезодоранты,26280.836,10.148763009062044,8.0,3828.687,2212.304,"Robust Z-score = 10.15 > 8.0 (median=3829, MAD=2212)"
2738194092690289674,2025-07-08,213997,old spice,Дезодоранты,67068.066,28.585302471993003,8.0,3828.687,2212.304,"Robust Z-score = 28.59 > 8.0 (median=3829, MAD=2212)"
2738194092690289674,2025-07-09,213997,old spice,Дезодоранты,22519.394,8.448525609500322,8.0,3828.687,2212.304,"Robust Z-score = 8.45 > 8.0 (median=3829, MAD=2212)"
7576643904375722625,2025-09-11,213997,old spice,Дезодоранты,22689.191,8.525276815482863,8.0,3828.687,2212.304,"Robust Z-score = 8.53 > 8.0 (median=3829, MAD=2212)"
7576643904375722625,2025-10-19,213997,old spice,Дезодоранты,22106.864,8.262054853220897,8.0,3828.687,2212.304,"Robust Z-score = 8.26 > 8.0 (median=3829, MAD=2212)"
225193224868730880,2025-08-17,216394,rexona,Дезодоранты,22096.426,10.005238165266697,8.0,3692.946,1839.3845,"Robust Z-score = 10.01 > 8.0 (median=3693, MAD=1839)"
720593468436826434,2025-10-06,216394,rexona,Дезодоранты,20411.976,9.089469874297626,8.0,3692.946,1839.3845,"Robust Z-score = 9.09 > 8.0 (median=3693, MAD=1839)"
801649609405801345,2025-08-19,216394,rexona,Дезодоранты,27251.298,12.80773650098715,8.0,3692.946,1839.3845,"Robust Z-score = 12.81 > 8.0 (median=3693, MAD=1839)"
1585271561337000201,2025-09-27,216394,rexona,Дезодоранты,19682.62,8.692948103020331,8.0,3692.946,1839.3845,"Robust Z-score = 8.69 > 8.0 (median=3693, MAD=1839)"
2305848854728059859,2025-07-06,216394,rexona,Дезодоранты,20307.03,9.032414919229774,8.0,3692.946,1839.3845,"Robust Z-score = 9.03 > 8.0 (median=3693, MAD=1839)"
2738194092690289034,2025-06-05,216394,rexona,Дезодоранты,21093.558,9.460018826949995,8.0,3692.946,1839.3845,"Robust Z-score = 9.46 > 8.0 (median=3693, MAD=1839)"
3036777244507937536,2025-08-15,216394,rexona,Дезодоранты,21154.902,9.493369113418103,8.0,3692.946,1839.3845,"Robust Z-score = 9.49 > 8.0 (median=3693, MAD=1839)"
6341074104264855368,2025-07-26,216394,rexona,Дезодоранты,21945.147,9.922993805808412,8.0,3692.946,1839.3845,"Robust Z-score = 9.92 > 8.0 (median=3693, MAD=1839)"
6494201539497146545,2025-10-06,216394,rexona,Дезодоранты,18932.025,8.28487953443122,8.0,3692.946,1839.3845,"Robust Z-score = 8.28 > 8.0 (median=3693, MAD=1839)"
8935149430517088000,2025-08-12,216394,rexona,Дезодоранты,24411.056,11.263610191343899,8.0,3692.946,1839.3845,"Robust Z-score = 11.26 > 8.0 (median=3693, MAD=1839)"
1585271561337007494,2025-07-24,221015,vichy,Дезодоранты,15288.12,11.328693873424026,8.0,3635.788,1028.5679999999998,"Robust Z-score = 11.33 > 8.0 (median=3636, MAD=1029)"
1585271561337033941,2025-10-23,197557,acoola,Детские одежда и обувь,31386.624000000003,18.900379941294744,8.0,4178.308,1439.5645000000002,"Robust Z-score = 18.90 > 8.0 (median=4178, MAD=1440)"
1585271561337034979,2025-06-07,197557,acoola,Детские одежда и обувь,55804.095,35.86208676304535,8.0,4178.308,1439.5645000000002,"Robust Z-score = 35.86 > 8.0 (median=4178, MAD=1440)"
1729388589032331985,2025-07-09,197557,acoola,Детские одежда и обувь,16891.092,8.83099298433658,8.0,4178.308,1439.5645000000002,"Robust Z-score = 8.83 > 8.0 (median=4178, MAD=1440)"
1729388589032331985,2025-08-21,197557,acoola,Детские одежда и обувь,19424.598,10.590904401991018,8.0,4178.308,1439.5645000000002,"Robust Z-score = 10.59 > 8.0 (median=4178, MAD=1440)"
2675150653541831553,2025-10-04,197557,acoola,Детские одежда и обувь,18964.23,10.271107685692442,8.0,4178.308,1439.5645000000002,"Robust Z-score = 10.27 > 8.0 (median=4178, MAD=1440)"
4908935195035267073,2025-08-09,197557,acoola,Детские одежда и обувь,19158.404,10.40599153424525,8.0,4178.308,1439.5645000000002,"Robust Z-score = 10.41 > 8.0 (median=4178, MAD=1440)"
8872102557463947648,2025-06-18,197557,acoola,Детские одежда и обувь,26918.248,15.79640231472782,8.0,4178.308,1439.5645000000002,"Robust Z-score = 15.80 > 8.0 (median=4178, MAD=1440)"
8872102557463947648,2025-07-11,197557,acoola,Детские одежда и обувь,25592.352,14.875362653080147,8.0,4178.308,1439.5645000000002,"Robust Z-score = 14.88 > 8.0 (median=4178, MAD=1440)"
946553516040883456,2025-08-23,197627,adidas,Детские одежда и обувь,16077.561,8.191830453843092,8.0,3253.275,1565.497,"Robust Z-score = 8.19 > 8.0 (median=3253, MAD=1565)"
6494201578204133702,2025-07-01,197627,adidas,Детские одежда и обувь,22854.905,12.52102686878352,8.0,3253.275,1565.497,"Robust Z-score = 12.52 > 8.0 (median=3253, MAD=1565)"
3684416589841732736,2025-07-21,198410,antilopa,Детские одежда и обувь,20192.511,12.682624483184131,8.0,3891.8635,1285.274,"Robust Z-score = 12.68 > 8.0 (median=3892, MAD=1285)"
1585271561336826681,2025-10-16,199321,babygo,Детские одежда и обувь,35620.388999999996,11.229405151800343,8.0,4395.2425,2780.6590000000006,"Robust Z-score = 11.23 > 8.0 (median=4395, MAD=2781)"
1585271561336614331,2025-06-15,199669,baykar,Детские одежда и обувь,111865.72200000001,29.069512378869963,8.0,5560.928,3656.917,"Robust Z-score = 29.07 > 8.0 (median=5561, MAD=3657)"
945768468522223040,2025-10-11,202420,crockid,Детские одежда и обувь,24161.782,8.106834414141746,8.0,5096.218,2351.7889999999998,"Robust Z-score = 8.11 > 8.0 (median=5096, MAD=2352)"
1585271561336884027,2025-09-30,202420,crockid,Детские одежда и обувь,24316.056,8.17243298612248,8.0,5096.218,2351.7889999999998,"Robust Z-score = 8.17 > 8.0 (median=5096, MAD=2352)"
1585271561337032846,2025-10-19,202420,crockid,Детские одежда и обувь,77460.525,30.76989772466833,8.0,5096.218,2351.7889999999998,"Robust Z-score = 30.77 > 8.0 (median=5096, MAD=2352)"
3467784171369747138,2025-10-31,202420,crockid,Детские одежда и обувь,39311.514,14.54862489789688,8.0,5096.218,2351.7889999999998,"Robust Z-score = 14.55 > 8.0 (median=5096, MAD=2352)"
6629304165209877937,2025-10-14,202420,crockid,Детские одежда и обувь,42649.465,15.967949080465978,8.0,5096.218,2351.7889999999998,"Robust Z-score = 15.97 > 8.0 (median=5096, MAD=2352)"
6999901611225248000,2025-10-18,202420,crockid,Детские одежда и обувь,24010.964,8.042705361748014,8.0,5096.218,2351.7889999999998,"Robust Z-score = 8.04 > 8.0 (median=5096, MAD=2352)"
1585271561337032064,2025-08-04,202423,crocs,Детские одежда и обувь,20574.346,11.709132944813813,8.0,3456.062,1461.9599999999998,"Robust Z-score = 11.71 > 8.0 (median=3456, MAD=1462)"
3467784171369747138,2025-06-06,202423,crocs,Детские одежда и обувь,19254.799,10.806545322717449,8.0,3456.062,1461.9599999999998,"Robust Z-score = 10.81 > 8.0 (median=3456, MAD=1462)"
4188358369920040000,2025-06-02,202423,crocs,Детские одежда и обувь,17795.262,9.808202686804018,8.0,3456.062,1461.9599999999998,"Robust Z-score = 9.81 > 8.0 (median=3456, MAD=1462)"
1585271561336833657,2025-10-05,202932,demix,Детские одежда и обувь,10903.706,21.582683212596628,8.0,1840.6625,419.9219999999999,"Robust Z-score = 21.58 > 8.0 (median=1841, MAD=420)"
4837259759342887489,2025-10-27,203835,ecco,Детские одежда и обувь,16265.604000000001,8.865951766140995,8.0,4135.129,1368.2089999999998,"Robust Z-score = 8.87 > 8.0 (median=4135, MAD=1368)"
1585271561336714584,2025-10-08,204539,eva,Детские одежда и обувь,22327.776,15.201547538195518,8.0,3593.252,1232.409,"Robust Z-score = 15.20 > 8.0 (median=3593, MAD=1232)"
3179555089145714112,2025-10-09,204539,eva,Детские одежда и обувь,25964.6,18.152535400179644,8.0,3593.252,1232.409,"Robust Z-score = 18.15 > 8.0 (median=3593, MAD=1232)"
945767876848620097,2025-08-16,204986,fess,Детские одежда и обувь,25269.14,14.120312580510058,8.0,3894.0085,1513.786,"Robust Z-score = 14.12 > 8.0 (median=3894, MAD=1514)"
1729388589032331985,2025-10-19,204986,fess,Детские одежда и обувь,25338.679,14.166249720898461,8.0,3894.0085,1513.786,"Robust Z-score = 14.17 > 8.0 (median=3894, MAD=1514)"
1585271561336926777,2025-09-07,205729,futurino,Детские одежда и обувь,23279.745,15.122640407665928,8.0,3856.4525,1284.3849999999998,"Robust Z-score = 15.12 > 8.0 (median=3856, MAD=1284)"
1585271561337042692,2025-08-13,205729,futurino,Детские одежда и обувь,27252.952,18.216110823468046,8.0,3856.4525,1284.3849999999998,"Robust Z-score = 18.22 > 8.0 (median=3856, MAD=1284)"
2017618760585039891,2025-08-29,205729,futurino,Детские одежда и обувь,21800.96,13.97128392187701,8.0,3856.4525,1284.3849999999998,"Robust Z-score = 13.97 > 8.0 (median=3856, MAD=1284)"
3035436765780351298,2025-07-05,205729,futurino,Детские одежда и обувь,121040.08499999999,91.23715435792228,8.0,3856.4525,1284.3849999999998,"Robust Z-score = 91.24 > 8.0 (median=3856, MAD=1284)"
4251405386734625438,2025-08-31,205729,futurino,Детские одежда и обувь,23550.272,15.333268062146479,8.0,3856.4525,1284.3849999999998,"Robust Z-score = 15.33 > 8.0 (median=3856, MAD=1284)"
4837259759342887489,2025-09-25,205729,futurino,Детские одежда и обувь,14742.7,8.475844470310696,8.0,3856.4525,1284.3849999999998,"Robust Z-score = 8.48 > 8.0 (median=3856, MAD=1284)"
6052843423965704468,2025-09-09,205729,futurino,Детские одежда и обувь,56278.992,40.81528474717472,8.0,3856.4525,1284.3849999999998,"Robust Z-score = 40.82 > 8.0 (median=3856, MAD=1284)"
6278622038215673792,2025-09-28,205729,futurino,Детские одежда и обувь,26611.27,17.71650828995979,8.0,3856.4525,1284.3849999999998,"Robust Z-score = 17.72 > 8.0 (median=3856, MAD=1284)"
6917536153237305246,2025-06-08,205729,futurino,Детские одежда и обувь,17723.848,10.796914865869661,8.0,3856.4525,1284.3849999999998,"Robust Z-score = 10.80 > 8.0 (median=3856, MAD=1284)"
1585271561337032846,2025-10-30,206252,gloria jeans,Детские одежда и обувь,21236.858,13.260377802714,8.0,3777.018,1316.6924999999997,"Robust Z-score = 13.26 > 8.0 (median=3777, MAD=1317)"
1585271561337034979,2025-06-08,206252,gloria jeans,Детские одежда и обувь,35294.544,23.936891871108866,8.0,3777.018,1316.6924999999997,"Robust Z-score = 23.94 > 8.0 (median=3777, MAD=1317)"
1585271561337052854,2025-09-25,206252,gloria jeans,Детские одежда и обувь,55274.555,39.11128604438775,8.0,3777.018,1316.6924999999997,"Robust Z-score = 39.11 > 8.0 (median=3777, MAD=1317)"
2604256311380796096,2025-06-19,206252,gloria jeans,Детские одежда и обувь,21948.826,13.801102383434253,8.0,3777.018,1316.6924999999997,"Robust Z-score = 13.80 > 8.0 (median=3777, MAD=1317)"
4620705515620634944,2025-06-18,206252,gloria jeans,Детские одежда и обувь,20877.34,12.987331514381683,8.0,3777.018,1316.6924999999997,"Robust Z-score = 12.99 > 8.0 (median=3777, MAD=1317)"
7647124459683657921,2025-06-06,206252,gloria jeans,Детские одежда и обувь,17589.974,10.490646829081204,8.0,3777.018,1316.6924999999997,"Robust Z-score = 10.49 > 8.0 (median=3777, MAD=1317)"
7647124459683657921,2025-06-24,206252,gloria jeans,Детские одежда и обувь,20745.078,12.886881333340932,8.0,3777.018,1316.6924999999997,"Robust Z-score = 12.89 > 8.0 (median=3777, MAD=1317)"
8655930903394017281,2025-09-22,206252,gloria jeans,Детские одежда и обувь,24406.51,15.667661204115618,8.0,3777.018,1316.6924999999997,"Robust Z-score = 15.67 > 8.0 (median=3777, MAD=1317)"
8872102557463947648,2025-08-04,206252,gloria jeans,Детские одежда и обувь,21773.979,13.668309798984959,8.0,3777.018,1316.6924999999997,"Robust Z-score = 13.67 > 8.0 (median=3777, MAD=1317)"
81077505949385027,2025-07-29,206634,grizzly,Детские одежда и обувь,41773.906,35.15682572579308,8.0,4047.046,1073.1019999999999,"Robust Z-score = 35.16 > 8.0 (median=4047, MAD=1073)"
1585271561337051825,2025-06-22,206634,grizzly,Детские одежда и обувь,30167.358,24.34094056296606,8.0,4047.046,1073.1019999999999,"Robust Z-score = 24.34 > 8.0 (median=4047, MAD=1073)"
1585271561336614331,2025-07-23,206721,gulliver,Детские одежда и обувь,61569.744,11.021557885559366,8.0,7666.688,4890.693,"Robust Z-score = 11.02 > 8.0 (median=7667, MAD=4891)"
2233791780476071135,2025-09-30,206925,happyfox,Детские одежда и обувь,44199.916,29.06715778765376,8.0,4168.931500000001,1377.1895000000004,"Robust Z-score = 29.07 > 8.0 (median=4169, MAD=1377)"
2604256311380796096,2025-06-19,207097,hello kitty,Детские одежда и обувь,21948.826,12.013426911224823,8.0,4306.1415,1468.5804999999998,"Robust Z-score = 12.01 > 8.0 (median=4306, MAD=1469)"
6133915128677068544,2025-10-16,207097,hello kitty,Детские одежда и обувь,25379.571,14.349522889620284,8.0,4306.1415,1468.5804999999998,"Robust Z-score = 14.35 > 8.0 (median=4306, MAD=1469)"
7214778464155601536,2025-08-16,207097,hello kitty,Детские одежда и обувь,26500.006,15.112460297545832,8.0,4306.1415,1468.5804999999998,"Robust Z-score = 15.11 > 8.0 (median=4306, MAD=1469)"
1729388589032331985,2025-06-23,208792,kapika,Детские одежда и обувь,41343.225,25.227480408959593,8.0,3896.764,1484.3520000000003,"Robust Z-score = 25.23 > 8.0 (median=3897, MAD=1484)"
5629511854270500800,2025-08-18,208810,kari,Детские одежда и обувь,27500.25,16.40767109805553,8.0,3560.457,1459.061,"Robust Z-score = 16.41 > 8.0 (median=3560, MAD=1459)"
6701361217345430821,2025-08-29,208810,kari,Детские одежда и обувь,18961.509,10.555454501216877,8.0,3560.457,1459.061,"Robust Z-score = 10.56 > 8.0 (median=3560, MAD=1459)"
7647124044962418176,2025-09-27,208810,kari,Детские одежда и обувь,23581.906,13.72214664088753,8.0,3560.457,1459.061,"Robust Z-score = 13.72 > 8.0 (median=3560, MAD=1459)"
369305764258770457,2025-09-14,208986,kerry (одежда),Детские одежда и обувь,25222.613,11.439604741156847,8.0,4564.929,1805.804,"Robust Z-score = 11.44 > 8.0 (median=4565, MAD=1806)"
6052843423965704355,2025-10-14,208986,kerry (одежда),Детские одежда и обувь,22434.249,9.895492534073465,8.0,4564.929,1805.804,"Robust Z-score = 9.90 > 8.0 (median=4565, MAD=1806)"
936756002501343094,2025-10-09,209594,kuoma,Детские одежда и обувь,19420.392,11.313245066946195,8.0,3808.6625,1379.9515,"Robust Z-score = 11.31 > 8.0 (median=3809, MAD=1380)"
4188356816114173828,2025-10-31,209594,kuoma,Детские одежда и обувь,18937.183,10.96308131119101,8.0,3808.6625,1379.9515,"Robust Z-score = 10.96 > 8.0 (median=3809, MAD=1380)"
1585271561336633756,2025-06-29,209960,lassie,Детские одежда и обувь,25917.055,11.026003212709174,8.0,4123.884,1976.525,"Robust Z-score = 11.03 > 8.0 (median=4124, MAD=1977)"
5476385132355153731,2025-10-05,209960,lassie,Детские одежда и обувь,28195.932,12.178974715725833,8.0,4123.884,1976.525,"Robust Z-score = 12.18 > 8.0 (median=4124, MAD=1977)"
5476385132355153731,2025-10-28,209960,lassie,Детские одежда и обувь,45249.892,20.807228848610567,8.0,4123.884,1976.525,"Robust Z-score = 20.81 > 8.0 (median=4124, MAD=1977)"
5476385132355153731,2025-10-28,209960,lassie,Детские одежда и обувь,45205.828,20.784935176635763,8.0,4123.884,1976.525,"Robust Z-score = 20.78 > 8.0 (median=4124, MAD=1977)"
7215309436985946432,2025-09-24,211249,mango,Детские одежда и обувь,6338.72,14.59908753971368,8.0,2228.398,281.54650000000015,"Robust Z-score = 14.60 > 8.0 (median=2228, MAD=282)"
1729388589032331985,2025-10-16,211376,mark formelle,Детские одежда и обувь,23177.948,21.338904432257298,8.0,3446.866,924.6529999999998,"Robust Z-score = 21.34 > 8.0 (median=3447, MAD=925)"
1729388589032331985,2025-10-21,211376,mark formelle,Детские одежда и обувь,25250.699,23.580557246880726,8.0,3446.866,924.6529999999998,"Robust Z-score = 23.58 > 8.0 (median=3447, MAD=925)"
5034735007183,2025-09-22,211631,mayoral,Детские одежда и обувь,4018.538,11.085559482838807,8.0,1634.921,215.01999999999998,"Robust Z-score = 11.09 > 8.0 (median=1635, MAD=215)"
1585271561336609638,2025-10-02,211631,mayoral,Детские одежда и обувь,3725.243,9.721523579201936,8.0,1634.921,215.01999999999998,"Robust Z-score = 9.72 > 8.0 (median=1635, MAD=215)"
1585271561336609638,2025-10-20,211631,mayoral,Детские одежда и обувь,7678.458,28.10685982699284,8.0,1634.921,215.01999999999998,"Robust Z-score = 28.11 > 8.0 (median=1635, MAD=215)"
1585271561336687509,2025-10-30,211631,mayoral,Детские одежда и обувь,5185.598,16.513240628778718,8.0,1634.921,215.01999999999998,"Robust Z-score = 16.51 > 8.0 (median=1635, MAD=215)"
2233792731551792686,2025-09-25,211631,mayoral,Детские одежда и обувь,8995.923,34.23403404334481,8.0,1634.921,215.01999999999998,"Robust Z-score = 34.23 > 8.0 (median=1635, MAD=215)"
7647124409916189440,2025-09-07,211631,mayoral,Детские одежда и обувь,5239.762,16.765142777416052,8.0,1634.921,215.01999999999998,"Robust Z-score = 16.77 > 8.0 (median=1635, MAD=215)"
3539840841963987851,2025-10-01,212170,minecraft,Детские одежда и обувь,13729.092,8.305197030451327,8.0,3356.366,1248.944,"Robust Z-score = 8.31 > 8.0 (median=3356, MAD=1249)"
5476385132355153731,2025-10-28,213472,nikastyle,Детские одежда и обувь,45249.892,31.61000829747542,8.0,4049.1385,1303.4085000000002,"Robust Z-score = 31.61 > 8.0 (median=4049, MAD=1303)"
5476385132355153731,2025-10-28,213472,nikastyle,Детские одежда и обувь,45205.828,31.576201551547342,8.0,4049.1385,1303.4085000000002,"Robust Z-score = 31.58 > 8.0 (median=4049, MAD=1303)"
2305848744076623089,2025-10-19,213474,nike,Детские одежда и обувь,18736.971,9.385627312938789,8.0,3357.607,1638.608,"Robust Z-score = 9.39 > 8.0 (median=3358, MAD=1639)"
2458979132178470784,2025-08-12,213474,nike,Детские одежда и обувь,39047.542,21.78064247214709,8.0,3357.607,1638.608,"Robust Z-score = 21.78 > 8.0 (median=3358, MAD=1639)"
2522022845598858264,2025-07-17,213474,nike,Детские одежда и обувь,27645.216,14.82209839082929,8.0,3357.607,1638.608,"Robust Z-score = 14.82 > 8.0 (median=3358, MAD=1639)"
2522022845598858264,2025-08-06,213474,nike,Детские одежда и обувь,27350.877,14.64247092654253,8.0,3357.607,1638.608,"Robust Z-score = 14.64 > 8.0 (median=3358, MAD=1639)"
2531035227693138307,2025-08-18,213474,nike,Детские одежда и обувь,20659.294,10.558771225332723,8.0,3357.607,1638.608,"Robust Z-score = 10.56 > 8.0 (median=3358, MAD=1639)"
3469439998925934208,2025-10-19,213474,nike,Детские одежда и обувь,19355.567,9.76314042162616,8.0,3357.607,1638.608,"Robust Z-score = 9.76 > 8.0 (median=3358, MAD=1639)"
5125106987349937950,2025-07-04,213474,nike,Детские одежда и обувь,20477.156,10.447617123802642,8.0,3357.607,1638.608,"Robust Z-score = 10.45 > 8.0 (median=3358, MAD=1639)"
6279413277397629056,2025-10-19,213474,nike,Детские одежда и обувь,25836.616,13.718356678351382,8.0,3357.607,1638.608,"Robust Z-score = 13.72 > 8.0 (median=3358, MAD=1639)"
6341074104264850489,2025-07-21,213474,nike,Детские одежда и обувь,28557.865,15.379064425414743,8.0,3357.607,1638.608,"Robust Z-score = 15.38 > 8.0 (median=3358, MAD=1639)"
6998605980629639169,2025-10-25,213474,nike,Детские одежда и обувь,30203.262,16.383207576186617,8.0,3357.607,1638.608,"Robust Z-score = 16.38 > 8.0 (median=3358, MAD=1639)"
1369101741337283412,2025-09-23,213658,nordman,Детские одежда и обувь,23521.551,12.898744127120905,8.0,3403.225,1559.712,"Robust Z-score = 12.90 > 8.0 (median=3403, MAD=1560)"
2531033574337163819,2025-10-19,213658,nordman,Детские одежда и обувь,43888.156,25.95667084692559,8.0,3403.225,1559.712,"Robust Z-score = 25.96 > 8.0 (median=3403, MAD=1560)"
2531033574337163819,2025-10-20,213658,nordman,Детские одежда и обувь,21347.316,11.504746389076958,8.0,3403.225,1559.712,"Robust Z-score = 11.50 > 8.0 (median=3403, MAD=1560)"
3819059496266608833,2025-06-21,213658,nordman,Детские одежда и обувь,25499.737,14.167046223918263,8.0,3403.225,1559.712,"Robust Z-score = 14.17 > 8.0 (median=3403, MAD=1560)"
6341074104264855803,2025-10-04,213658,nordman,Детские одежда и обувь,32039.322,18.359861948872613,8.0,3403.225,1559.712,"Robust Z-score = 18.36 > 8.0 (median=3403, MAD=1560)"
6999901611225248000,2025-09-02,213658,nordman,Детские одежда и обувь,17075.882,8.766142082640899,8.0,3403.225,1559.712,"Robust Z-score = 8.77 > 8.0 (median=3403, MAD=1560)"
7926340078215188296,2025-07-24,213658,nordman,Детские одежда и обувь,18378.572,9.601353967912024,8.0,3403.225,1559.712,"Robust Z-score = 9.60 > 8.0 (median=3403, MAD=1560)"
1585271561337034979,2025-06-08,214365,ostin,Детские одежда и обувь,52941.816000000006,39.56107084731559,8.0,4229.32,1231.3239999999996,"Robust Z-score = 39.56 > 8.0 (median=4229, MAD=1231)"
1729388589032331985,2025-09-21,214365,ostin,Детские одежда и обувь,26917.417,18.425773395142148,8.0,4229.32,1231.3239999999996,"Robust Z-score = 18.43 > 8.0 (median=4229, MAD=1231)"
9007204939872883265,2025-10-12,214407,outventure,Детские одежда и обувь,15392.935,13.96894671127026,8.0,3533.858,848.96,"Robust Z-score = 13.97 > 8.0 (median=3534, MAD=849)"
153134419846814274,2025-10-07,214807,pelican (одежда),Детские одежда и обувь,12922.484,8.526628423285942,8.0,3831.785,1066.154,"Robust Z-score = 8.53 > 8.0 (median=3832, MAD=1066)"
729595702993863938,2025-09-30,215201,playtoday,Детские одежда и обувь,21130.65,8.386973222617618,8.0,4512.609,1981.4110000000005,"Robust Z-score = 8.39 > 8.0 (median=4513, MAD=1981)"
1585271561337033941,2025-09-23,215201,playtoday,Детские одежда и обувь,28749.084000000003,12.23192714686655,8.0,4512.609,1981.4110000000005,"Robust Z-score = 12.23 > 8.0 (median=4513, MAD=1981)"
3819059496266608833,2025-10-23,215201,playtoday,Детские одежда и обувь,76791.627,36.47855896631238,8.0,4512.609,1981.4110000000005,"Robust Z-score = 36.48 > 8.0 (median=4513, MAD=1981)"
6052843423965704468,2025-10-16,215201,playtoday,Детские одежда и обувь,20515.949999999997,8.076739757677732,8.0,4512.609,1981.4110000000005,"Robust Z-score = 8.08 > 8.0 (median=4513, MAD=1981)"
8872102557463947648,2025-07-15,215201,playtoday,Детские одежда и обувь,27692.272,11.698563801250723,8.0,4512.609,1981.4110000000005,"Robust Z-score = 11.70 > 8.0 (median=4513, MAD=1981)"
8872102557463947648,2025-09-13,215201,playtoday,Детские одежда и обувь,20407.861,8.022188228489696,8.0,4512.609,1981.4110000000005,"Robust Z-score = 8.02 > 8.0 (median=4513, MAD=1981)"
1585271561337042692,2025-08-12,216219,reima,Детские одежда и обувь,27055.015,10.97582583425927,8.0,4582.286,2047.475,"Robust Z-score = 10.98 > 8.0 (median=4582, MAD=2047)"
1585271561337042692,2025-08-13,216219,reima,Детские одежда и обувь,27252.952,11.072499542118953,8.0,4582.286,2047.475,"Robust Z-score = 11.07 > 8.0 (median=4582, MAD=2047)"
1585271561337032846,2025-10-19,216570,roblox,Детские одежда и обувь,30984.21,11.432347789589235,8.0,4073.275,2353.929,"Robust Z-score = 11.43 > 8.0 (median=4073, MAD=2354)"
9079264347632290320,2025-09-24,216570,roblox,Детские одежда и обувь,42635.796,16.3821937705003,8.0,4073.275,2353.929,"Robust Z-score = 16.38 > 8.0 (median=4073, MAD=2354)"
2233792731551792686,2025-08-17,217412,sela,Детские одежда и обувь,18705.127,9.483249867655847,8.0,3675.2855,1584.8829999999998,"Robust Z-score = 9.48 > 8.0 (median=3675, MAD=1585)"
6629304165209878704,2025-08-07,217412,sela,Детские одежда и обувь,34981.482,19.753001641130613,8.0,3675.2855,1584.8829999999998,"Robust Z-score = 19.75 > 8.0 (median=3675, MAD=1585)"
6638317131229860104,2025-10-02,217412,sela,Детские одежда и обувь,45652.582,26.48605386012722,8.0,3675.2855,1584.8829999999998,"Robust Z-score = 26.49 > 8.0 (median=3675, MAD=1585)"
7926340078215188296,2025-08-30,217412,sela,Детские одежда и обувь,20554.232,10.649963751267444,8.0,3675.2855,1584.8829999999998,"Robust Z-score = 10.65 > 8.0 (median=3675, MAD=1585)"
4620705515620634944,2025-09-20,219913,tombi,Детские одежда и обувь,31253.889,21.679938136074806,8.0,4395.741,1238.848,"Robust Z-score = 21.68 > 8.0 (median=4396, MAD=1239)"
2386920338217059969,2025-10-05,220112,transformers,Детские одежда и обувь,21579.226,12.120873338191121,8.0,2898.936,1541.1670000000001,"Robust Z-score = 12.12 > 8.0 (median=2899, MAD=1541)"
4764817325728903810,2025-10-14,220112,transformers,Детские одежда и обувь,25295.457,14.532183079445637,8.0,2898.936,1541.1670000000001,"Robust Z-score = 14.53 > 8.0 (median=2899, MAD=1541)"
945767174589347589,2025-09-22,221367,vulpes,Детские одежда и обувь,16000.185,9.823948038195365,8.0,3606.1055,1261.6190000000001,"Robust Z-score = 9.82 > 8.0 (median=3606, MAD=1262)"
1585271561336804690,2025-07-03,221367,vulpes,Детские одежда и обувь,34869.07,24.780036207444557,8.0,3606.1055,1261.6190000000001,"Robust Z-score = 24.78 > 8.0 (median=3606, MAD=1262)"
2748424060360082112,2025-09-06,221367,vulpes,Детские одежда и обувь,14445.606,8.591738472549952,8.0,3606.1055,1261.6190000000001,"Robust Z-score = 8.59 > 8.0 (median=3606, MAD=1262)"
5413337214202460210,2025-09-07,221367,vulpes,Детские одежда и обувь,24444.468,16.517159697182745,8.0,3606.1055,1261.6190000000001,"Robust Z-score = 16.52 > 8.0 (median=3606, MAD=1262)"
